TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAge_bin,TransactionAmount_bin,Target
590.68,1,42,1,27.0,3,22.999999999999996,1.0,852.1999999999999,1,1,3
152.42,1,38,0,42.0,0,176.0,1.0,9141.79,0,0,3
395.77,0,12,1,43.0,0,118.0,1.0,6425.99,0,0,2
615.16,1,4,2,26.0,3,140.0,1.0,214.61,1,1,1
207.82,0,19,2,19.0,3,30.0,1.0,229.02,1,0,2
220.52,1,39,0,57.0,2,151.99999999999997,1.0,1793.09,2,0,3
281.47,1,30,0,34.0,1,142.0,1.0,4437.48,1,0,0
57.91,0,34,1,58.0,1,97.0,1.0,3641.06,2,0,3
30.48,0,39,1,32.0,0,78.0,1.0,11481.85,1,0,3
424.47,1,28,2,22.0,3,116.00000000000001,1.0,5491.55,1,0,0
228.4,1,29,0,67.0,0,116.00000000000001,1.0,9598.43,2,0,0
67.17,1,39,2,63.0,0,48.0,1.0,14410.44,2,0,3
284.89,1,1,2,53.0,0,115.0,1.0,9738.6,0,0,1
118.69,1,29,2,33.0,0,296.0,1.0,749.3399999999999,1,0,0
221.33,1,21,0,27.0,3,276.0,1.0,1185.43,1,0,2
252.31,0,39,0,26.0,3,172.0,1.0,1584.6,1,0,3
58.85,0,25,2,71.0,2,115.0,1.0,1789.8,2,0,0
194.68,1,22,2,32.0,0,165.0,1.0,14494.18,1,0,2
433.53,1,30,1,38.0,0,231.0,1.0,6368.32,0,0,0
178.26,1,28,0,59.0,2,59.00000000000001,1.0,1137.13,2,0,0
237.0,1,40,2,49.0,0,115.0,1.0,14021.4,0,0,3
347.63,0,6,2,25.0,3,272.0,1.0,1400.04,1,0,1
517.68,1,29,0,31.0,0,24.0,1.0,11305.81,1,0,0
36.25,1,40,1,52.0,0,75.99999999999999,1.0,193.06,0,0,3
46.53,1,37,0,42.0,1,34.0,1.0,4468.12,0,0,3
207.47,1,24,0,53.0,0,12.0,1.0,1688.9,0,0,0
199.7,1,16,0,43.0,1,285.0,1.0,7574.449999999999,0,0,2
307.89,0,26,2,62.0,2,90.0,1.0,2637.55,2,0,0
20.06,1,22,0,27.0,3,144.0,1.0,445.21,1,0,2
236.57,1,34,0,79.0,2,112.0,1.0,3488.77,2,0,3
0.32,1,4,0,39.0,1,136.0,1.0,7158.58,0,0,1
14.28,1,31,0,23.0,3,81.0,1.0,1597.51,1,0,0
232.35,0,1,1,33.0,1,153.0,1.0,4186.25,1,0,1
317.53,1,24,2,44.0,1,104.0,1.0,6237.68,0,0,0
74.67,1,16,0,43.0,1,283.0,1.0,3449.35,0,0,2
65.01,0,2,2,29.0,0,67.0,1.0,10235.19,1,0,1
0.45,1,18,1,34.0,1,172.0,1.0,8670.23,1,0,2
364.13,1,13,0,63.0,0,61.00000000000001,1.0,8198.0,2,0,2
222.66,1,11,2,39.0,0,88.0,1.0,14466.38,0,0,1
638.24,1,31,1,48.0,1,64.0,1.0,5695.78,0,1,0
241.21,1,29,0,31.0,1,107.99999999999999,1.0,1220.86,1,0,0
171.16,1,27,2,51.0,2,42.00000000000001,1.0,6126.5,0,0,0
37.65,0,38,2,27.0,3,109.0,1.0,411.78,1,0,3
25.77,1,22,2,68.0,2,18.0,1.0,4331.54,2,0,2
789.8,1,17,0,40.0,0,94.0,1.0,13948.09,0,1,2
806.97,1,39,2,25.0,3,11.0,1.0,102.2,1,1,3
364.81,1,5,2,25.0,3,53.00000000000001,1.0,1145.23,1,0,1
490.82,1,18,0,26.0,1,114.0,1.0,8704.27,1,0,2
311.28,1,1,1,49.0,0,198.0,1.0,135.96,0,0,1
85.03,1,36,0,51.0,2,48.0,1.0,4597.57,0,0,3
307.75,1,11,1,64.0,0,63.0,1.0,1061.58,2,0,1
333.67,1,13,2,36.0,1,68.00000000000001,1.0,9238.08,1,0,2
372.08,1,15,1,66.0,0,63.0,1.0,13330.74,2,0,2
502.9,0,14,2,26.0,3,141.0,1.0,341.24,1,0,2
103.81,1,28,0,36.0,0,34.0,1.0,7044.63,1,0,0
69.43,1,19,0,30.0,1,162.0,1.0,9281.85,1,0,2
110.4,0,36,0,56.0,0,61.99999999999999,1.0,8639.36,2,0,3
275.65,0,1,1,28.0,1,14.0,1.0,4957.57,1,0,1
251.8,1,23,0,62.0,0,102.0,1.0,11796.66,2,0,0
334.07,1,27,1,59.0,1,200.00000000000003,1.0,7306.79,2,0,0
52.44,1,33,2,27.0,3,87.0,1.0,3157.75,1,0,0
141.37,1,10,2,46.0,1,77.0,1.0,1019.7699999999999,0,0,1
211.7,0,6,2,50.0,0,205.0,1.0,12272.78,0,0,1
308.23,1,19,0,60.0,2,22.999999999999996,1.0,4150.63,2,0,2
111.41,1,6,1,21.0,3,181.0,1.0,1204.11,1,0,1
675.49,1,5,0,61.0,2,159.0,1.0,1892.9999999999998,2,1,1
29.72,1,35,0,26.0,3,37.99999999999999,1.0,1059.62,1,0,3
301.73,1,40,2,67.0,0,163.0,1.0,990.7399999999999,2,0,3
294.61,1,29,1,60.0,2,74.0,1.0,7375.59,2,0,0
106.43,0,31,0,52.0,1,164.0,1.0,9403.12,0,0,0
381.52,1,39,2,36.0,0,79.0,1.0,5798.92,1,0,3
5.66,1,14,1,40.0,1,33.0,1.0,5434.64,0,0,2
209.09,1,41,0,48.0,0,203.0,1.0,9100.81,0,0,3
521.81,1,41,0,47.0,1,34.0,1.0,4750.96,0,0,3
588.36,1,5,2,33.0,1,134.0,1.0,8434.99,1,1,1
146.67,1,0,2,20.0,3,273.0,1.0,1569.75,1,0,1
57.34,1,1,2,27.0,3,81.0,1.0,1100.64,1,0,1
294.77,1,30,2,77.0,2,101.0,1.0,2272.17,2,0,0
881.32,2,12,2,31.0,1,59.00000000000001,1.0,2287.93,1,1,2
162.59,1,16,1,64.0,2,18.999999999999996,1.0,7104.83,2,0,2
56.15,1,26,1,31.0,0,77.0,1.0,13265.92,1,0,0
524.55,1,12,0,39.0,0,175.0,1.0,8292.75,0,0,2
535.4,1,36,1,23.0,3,110.0,1.0,651.8399999999999,1,0,3
56.84,1,33,0,45.0,1,185.0,1.0,7977.78,0,0,0
135.94,1,15,1,71.0,2,258.0,1.0,4710.21,2,0,2
47.1,0,42,1,42.0,0,178.0,1.0,6308.07,0,0,3
124.05,0,0,1,61.0,0,220.0,1.0,7009.54,2,0,1
802.89,1,6,0,19.0,3,175.0,1.0,1973.63,1,1,1
193.16,1,5,0,64.0,2,109.0,1.0,2304.56,2,0,1
541.52,0,16,1,48.0,1,161.0,1.0,6087.24,0,0,2
20.17,1,35,0,77.0,2,86.0,1.0,3869.3699999999994,2,0,3
35.98,0,26,1,40.0,0,133.0,1.0,11147.34,0,0,0
273.24,1,14,1,51.0,2,173.0,1.0,2202.21,0,0,2
663.45,1,0,0,67.0,2,147.0,1.0,5897.29,2,1,1
343.86,1,5,1,57.0,1,70.0,1.0,3278.65,2,0,1
75.43,1,14,0,77.0,2,266.0,1.0,1441.86,2,0,2
414.64,2,23,1,32.0,0,74.0,1.0,7253.22,1,0,0
86.79,1,13,1,33.0,0,166.0,1.0,8795.37,1,0,2
14.1,1,21,1,45.0,1,73.0,1.0,6949.21,0,0,2
63.330000000000005,0,21,1,23.0,3,123.99999999999999,1.0,792.33,1,0,2
606.27,1,21,1,29.0,0,42.00000000000001,1.0,9668.78,1,1,2
4.47,1,3,1,27.0,3,132.0,1.0,1381.75,1,0,1
289.01,1,24,2,66.0,2,96.0,1.0,4226.26,2,0,0
338.69,1,41,1,18.0,3,169.0,1.0,1137.89,3,0,3
97.73,1,34,1,69.0,0,156.0,1.0,7885.209999999999,2,0,3
27.61,0,13,0,54.0,2,26.0,1.0,3679.64,0,0,2
284.17,1,22,0,51.0,2,189.0,1.0,3479.56,0,0,2
76.21,1,20,1,22.0,3,69.00000000000001,1.0,664.9299999999998,1,0,2
584.51,1,10,0,74.0,2,75.99999999999999,1.0,3254.56,2,1,1
432.18,1,19,1,18.0,3,162.0,1.0,678.8299999999999,3,0,2
134.55,1,38,2,59.0,0,165.0,1.0,14852.42,2,0,3
61.66,1,34,0,26.0,3,86.0,1.0,5705.4,1,0,3
12.35,1,14,1,25.0,3,22.0,1.0,1846.85,1,0,2
213.25,1,37,1,25.0,3,63.0,1.0,677.7899999999998,1,0,3
34.93,1,8,1,31.0,1,72.0,1.0,2810.37,1,0,1
335.68,1,40,2,24.0,3,142.0,1.0,1188.95,1,0,3
423.96,1,36,0,43.0,0,75.0,1.0,8374.38,0,0,3
220.82,1,21,1,42.0,1,30.999999999999996,1.0,4298.13,0,0,2
717.36,0,43,2,22.0,3,138.0,1.0,514.88,1,1,3
406.12,1,15,0,42.0,0,106.0,1.0,10501.53,0,0,2
427.83,1,31,0,47.0,1,29.000000000000004,1.0,3293.06,0,0,0
416.62,0,3,2,26.0,3,67.0,1.0,9700.9,1,0,1
21.9,1,31,0,28.0,3,30.0,1.0,1052.27,1,0,0
393.68,1,36,0,55.0,0,141.0,1.0,10135.88,0,0,3
281.91,1,10,1,25.0,3,269.0,1.0,225.53,1,0,1
239.85,1,40,0,70.0,2,50.00000000000001,1.0,1477.63,2,0,3
237.84,1,26,1,26.0,3,16.0,1.0,8932.39,1,0,0
459.29,0,18,2,64.0,2,109.0,1.0,1006.12,2,0,2
196.49,1,28,1,41.0,1,65.0,1.0,7516.560000000001,0,0,0
344.87,1,15,1,58.0,2,25.000000000000004,1.0,7447.44,2,0,2
129.62,0,38,0,23.0,3,123.99999999999999,1.0,620.28,1,0,3
16.53,1,15,0,21.0,3,220.0,1.0,707.95,1,0,2
277.02,0,10,0,46.0,0,227.0,1.0,8586.38,0,0,1
13.02,1,5,1,51.0,0,42.00000000000001,1.0,6076.45,0,0,1
199.02,1,22,0,22.0,3,185.0,1.0,793.6299999999999,1,0,2
684.5,1,13,1,29.0,0,75.99999999999999,1.0,6258.63,1,1,2
45.92,1,26,0,26.0,3,22.999999999999996,1.0,544.56,1,0,0
761.73,1,8,0,19.0,3,26.999999999999996,1.0,151.28,1,1,1
331.38,1,24,0,42.0,1,122.0,1.0,844.5499999999998,0,0,0
602.8,1,3,1,60.0,2,173.0,1.0,7417.69,2,1,1
64.12,0,16,1,57.0,0,222.0,1.0,1029.09,2,0,2
57.38,1,18,2,28.0,3,86.0,1.0,899.5199999999999,1,0,2
94.64,0,27,0,28.0,3,144.0,1.0,586.76,1,0,0
155.56,0,2,1,19.0,3,64.0,1.0,129.79,1,0,1
301.39,0,10,2,47.0,0,104.0,1.0,10548.58,0,0,1
136.31,1,26,2,74.0,2,65.0,1.0,4384.95,2,0,0
4.39,1,30,0,26.0,3,63.0,1.0,1429.61,1,0,0
429.25,1,39,2,29.0,1,107.0,1.0,5019.68,1,0,3
138.54,0,2,1,60.0,1,93.0,1.0,8274.77,2,0,1
33.03,1,42,1,21.0,3,28.0,1.0,935.8800000000001,1,0,3
76.39,1,34,2,30.0,0,80.0,1.0,11584.32,1,0,3
25.32,1,28,0,19.0,3,25.000000000000004,1.0,1642.34,1,0,0
330.91,1,18,0,36.0,1,28.0,1.0,6481.35,1,0,2
153.55,1,10,2,37.0,0,16.0,1.0,5619.91,0,0,1
217.61,1,29,2,27.0,3,120.0,1.0,1661.1,1,0,0
131.69,0,10,1,53.0,1,59.00000000000001,1.0,2958.43,0,0,1
68.49,1,26,2,67.0,2,49.0,1.0,6683.31,2,0,0
470.62,1,40,1,57.0,0,127.0,1.0,12470.62,2,0,3
385.35,1,24,1,38.0,0,269.0,1.0,5184.13,0,0,0
74.72,1,31,2,26.0,3,132.0,1.0,165.75,1,0,0
352.03,0,31,2,27.0,3,219.0,1.0,4846.68,1,0,0
275.87,1,39,0,25.0,3,112.0,1.0,1697.58,1,0,3
90.94,0,7,0,63.0,2,56.0,1.0,3896.08,2,0,1
206.25,1,3,0,74.0,2,56.0,1.0,3651.07,2,0,1
116.76,1,30,0,51.0,1,212.0,1.0,4480.43,0,0,0
91.5,1,29,0,47.0,0,77.0,1.0,667.6599999999999,0,0,0
489.31000000000006,1,21,1,43.0,1,36.0,1.0,5595.22,0,0,2
414.49,0,31,2,58.0,0,107.99999999999999,1.0,12709.58,2,0,0
315.13,1,29,1,30.0,1,143.0,1.0,6570.94,1,0,0
28.38,1,40,1,45.0,0,260.0,1.0,8892.62,0,0,3
456.05,1,11,1,68.0,0,20.0,1.0,11729.51,2,0,1
277.22,1,18,1,35.0,0,41.0,1.0,12104.51,1,0,2
54.84,1,18,2,52.0,2,123.99999999999999,1.0,3495.51,0,0,2
29.92,0,10,2,68.0,0,63.0,1.0,7855.01,2,0,1
133.06,1,19,2,35.0,1,143.0,1.0,8843.44,1,0,2
14.34,0,22,2,67.0,2,24.0,1.0,7932.509999999999,2,0,2
468.32,1,14,2,69.0,2,151.99999999999997,1.0,4710.04,2,0,2
245.62,1,35,1,23.0,3,127.0,1.0,1879.8200000000002,1,0,3
83.6,1,38,0,47.0,0,192.0,1.0,13899.24,0,0,3
331.22,0,28,1,61.0,0,161.0,1.0,12613.25,2,0,0
57.49,0,11,2,24.0,3,177.0,1.0,765.1499999999999,1,0,1
157.56,1,16,1,43.0,0,159.0,1.0,7541.160000000001,0,0,2
230.3,1,7,2,46.0,1,24.0,1.0,8356.88,0,0,1
305.92,1,12,0,72.0,2,88.0,1.0,1445.47,2,0,2
116.33,1,14,1,27.0,3,144.0,1.0,1696.15,1,0,2
537.71,0,23,2,19.0,3,175.0,1.0,1806.08,1,0,0
538.17,0,42,1,27.0,1,252.0,1.0,5908.04,1,0,3
219.44,1,42,2,42.0,1,22.999999999999996,1.0,4207.27,0,0,3
61.62,1,24,2,57.0,0,18.999999999999996,1.0,8365.37,2,0,0
58.77,1,22,2,27.0,1,191.0,1.0,7261.7,1,0,2
538.13,1,43,0,62.0,2,165.0,1.0,5008.59,2,0,3
177.05,1,30,1,24.0,3,235.0,1.0,4287.82,1,0,0
719.76,1,37,1,19.0,3,190.0,1.0,690.5199999999999,1,1,3
163.22,1,24,2,26.0,3,217.0,1.0,1788.27,1,0,0
242.85,1,43,2,42.0,1,93.0,1.0,4672.8,0,0,3
291.22,0,3,2,41.0,1,100.00000000000001,1.0,3677.63,0,0,1
56.52,1,29,0,42.0,1,151.99999999999997,1.0,6911.2,0,0,0
195.8,1,33,2,39.0,0,186.0,1.0,12027.68,0,0,0
66.76,0,2,1,36.0,0,44.0,1.0,184.72,1,0,1
190.9,1,43,2,28.0,3,40.0,1.0,101.25,1,0,3
106.99,1,29,1,38.0,1,151.99999999999997,1.0,5771.4,0,0,0
107.1,0,30,2,25.0,3,175.0,1.0,193.8,1,0,0
430.83,1,20,1,18.0,3,292.0,1.0,941.4899999999999,3,0,2
235.34,1,42,1,26.0,3,68.00000000000001,1.0,566.83,1,0,3
86.35,0,16,1,52.0,2,24.0,1.0,1550.48,0,0,2
337.99,1,7,0,70.0,0,115.0,1.0,9038.63,2,0,1
577.13,0,38,1,40.0,1,66.0,1.0,6640.51,0,1,3
213.33,1,29,0,52.0,2,161.0,1.0,5400.44,0,0,0
54.52,1,16,1,32.0,0,164.0,1.0,6980.98,1,0,2
883.92,0,40,2,53.0,2,129.0,1.0,2342.64,0,1,3
69.8,0,27,1,27.0,3,138.0,1.0,136.77,1,0,0
768.94,1,16,1,64.0,2,53.00000000000001,1.0,6860.18,2,1,2
179.62,1,40,2,24.0,3,119.0,1.0,409.26,1,0,3
425.91,1,17,0,23.0,3,47.0,1.0,383.58,1,0,2
263.34,1,10,0,64.0,2,55.0,1.0,2411.02,2,0,1
113.03,0,40,2,36.0,0,12.0,1.0,6756.13,1,0,3
11.02,1,2,2,42.0,0,42.00000000000001,1.0,7879.66,0,0,1
865.17,1,15,1,24.0,3,161.0,1.0,9297.5,1,1,2
152.0,1,0,0,51.0,1,63.0,1.0,7531.429999999999,0,0,1
270.39,1,17,0,25.0,3,104.0,1.0,899.15,1,0,2
246.40999999999997,1,11,0,54.0,2,22.999999999999996,1.0,1431.6,0,0,1
336.84,1,43,0,22.0,3,100.00000000000001,1.0,4500.26,1,0,3
261.45,0,28,2,50.0,1,96.0,1.0,6735.74,0,0,0
99.98,0,42,2,73.0,2,151.99999999999997,1.0,3037.97,2,0,3
400.69,1,19,2,32.0,1,26.0,1.0,9040.33,1,0,2
411.47,1,13,0,26.0,3,120.0,1.0,796.63,1,0,2
204.63,1,19,2,52.0,1,91.99999999999999,1.0,9199.52,0,0,2
421.56,1,38,2,53.0,1,144.0,1.0,8037.870000000001,0,0,3
193.38,1,22,0,18.0,3,285.0,1.0,1081.79,3,0,2
377.04,1,6,0,34.0,1,64.0,1.0,3812.87,1,0,1
54.1,0,4,1,28.0,1,17.0,1.0,940.91,1,0,1
18.1,1,21,0,57.0,2,66.0,1.0,6474.34,2,0,2
408.62,0,13,2,48.0,1,159.0,1.0,2498.48,0,0,2
162.1,1,3,1,64.0,0,221.0,1.0,9578.74,2,0,1
165.31,1,4,0,49.0,0,28.0,1.0,7346.66,0,0,1
856.9,1,27,1,36.0,1,150.0,1.0,8579.69,1,1,0
433.9,1,43,2,65.0,0,37.0,1.0,9013.1,2,0,3
271.22,0,21,0,45.0,0,87.0,1.0,6863.02,0,0,2
307.68,0,11,2,75.0,2,162.0,1.0,2052.84,2,0,1
348.17,1,12,0,21.0,3,181.0,1.0,1887.84,1,0,2
557.78,0,31,1,26.0,3,102.0,1.0,1289.48,1,0,0
325.6,1,9,0,69.0,0,88.0,1.0,13777.1,2,0,1
235.83,0,22,2,53.0,1,169.0,1.0,4120.75,0,0,2
603.54,1,0,2,44.0,0,26.0,1.0,10517.47,0,1,1
270.25,1,40,0,31.0,1,42.00000000000001,1.0,5414.97,1,0,3
123.38,1,34,2,59.0,0,40.0,1.0,13542.41,2,0,3
577.12,1,41,0,39.0,1,69.00000000000001,1.0,5265.88,0,1,3
92.24,1,30,1,60.0,1,93.0,1.0,6937.48,2,0,0
856.21,0,7,1,33.0,0,109.0,1.0,12690.79,1,1,1
251.54000000000002,1,40,1,48.0,0,177.0,1.0,254.75,0,0,3
28.63,1,36,1,56.0,2,146.0,1.0,3382.91,2,0,3
185.97,1,10,2,23.0,3,18.999999999999996,1.0,1776.91,1,0,1
243.08000000000004,0,17,2,24.0,3,93.0,1.0,131.25,1,0,2
12.18,1,27,1,76.0,2,77.0,1.0,4909.24,2,0,0
232.12,1,29,0,37.0,1,51.00000000000001,1.0,6689.87,0,0,0
198.62,0,40,1,27.0,3,84.00000000000001,1.0,1196.07,1,0,3
